"Time","CS_0PA1FSA00_TL","CS_0PA1RSF00_TL","CS_0PA1RDMFA_TL","CS_0PA1RDMEA_TL","CS_0PA1RHRW0_TL","CS_0PA1RHC00_TL","CS_0PA1RCC00_TL","CS_0PA1RSV00_TL","CS_0PA1TRA00_TL","CS_0PA1HRA00_TL","CS_0PA1TSA00_TL","CS_0PA1HSA00_TL","CS_0PA1TOA00_TL","CS_0PA1HOA00_TL","SAT_SP_TL","SASP_SP_TL","CS_0PA1_SA_CO2_TL","CS_0PA1_RA_CO2_TL","CS_0PA2FSA00_TL","CS_0PA2RSF00_TL","CS_0PA2RDMFA_TL","CS_0PA2RDMEA_TL","CS_0PA2RHRW0_TL","CS_0PA2RHC00_TL","CS_0PA2RCC00_TL","CS_0PA2RSV00_TL","CS_0PA2TRA00_TL","CS_0PA2HRA00_TL","CS_0PA2TSA00_TL","CS_0PA2HSA00_TL","SAT_SP_TL.1","SASP_SP_TL.1","CS_0PA2_SA_CO2_TL","CS_0PA2_RA_CO2_TL"
"2018-08-23 12:00",147.92,76.9,40,0,0,0,16.436,0,22.549,50.995,15.964,11.695,24.185,36.554,16,500,463.37,504.27,107.72,66.671,30,0,0,0,30.411,0,22.103,51.513,18.148,13.394,18,300,509.97,508.55
"2018-08-23 13:00",148.89,76.9,40,0,0,0,16.582,0,22.535,50.892,16.1,11.696,25.499,30.913,16,500,442.41,520.55,115.63,66.671,30,0,0,0,33.499,0,22.199,51.359,18.029,13.39,18,300,483.52,514.65
"2018-08-23 14:00",146.34,65.82,40,0,0,0,16.059,0,22.465,50.851,16.076,11.694,26.452,27.358,16,500,458.49,569.39,124.12,83.724,30,0,0,0,31.478,0,22.262,51.153,18.01,13.387,18,300,473.34,551.28
"2018-08-23 15:00",153.77,79.227,40,0,0,0,16.312,0,22.314,50.2,16.095,11.702,26.879,26.299,16,500,388.89,577.53,135.07,67.917,30,0,0,0,33.845,0,22.128,50.481,17.936,13.385,18,300,434.68,557.39
"2018-08-23 16:00",142.01,77.044,40,0,0,0,15.218,0,22.31,49.772,15.954,11.69,30.599,20.653,16,500,388.89,573.46,142.81,67.917,30,0,0,0,35.188,0,22.16,50.05,17.99,13.39,18,300,434.68,551.28
"2018-08-23 17:00",132.61,75.03,40,0,0,0,15.129,0,22.298,49.851,15.987,11.694,26.821,30.612,16,500,388.89,532.76,130.89,67.917,30,0,0,0,33.202,0,22.224,50.01,18.04,13.384,18,300,434.68,520.45
"2018-08-23 18:00",131.39,74.453,40,0,0,0,15.219,0,22.292,50.121,15.991,11.698,25.689,33.305,16,500,388.89,499.49,139.14,67.917,30,0,0,0,34.621,0,22.316,49.89,17.995,13.39,18,300,434.68,483.52
"2018-08-23 19:00",123.85,73.394,40,0,0,0,14.475,0,22.241,50.643,15.957,11.697,24.369,38.656,16,500,388.89,478.63,116.1,67.917,30,0,0,0,32.158,0,22.353,49.887,18.022,13.391,18,300,434.68,459.1
"2018-08-23 20:00",61.95,36.215,0,0,0,0,7.1219,0,22.172,51.111,16.09,11.696,22.98,43.071,14.86,500,409.44,466.42,96.332,62.903,30,0,0,0,31.956,0,22.242,50.379,17.997,13.391,18,300,434.68,440.32
"2018-08-23 21:00",0,0,0,0,0,0,0,0,22.444,50.964,18.206,11.681,21.976,48.065,13,500,438.34,454.21,89.919,62.903,30,0,0,0,30.121,0,22.26,50.657,17.853,13.394,18,300,434.68,446.58
"2018-08-23 22:00",0,0,0,0,0,0,0,0,22.588,51.407,19.261,11.672,20.837,52.812,13,500,438.34,454.21,81.813,62.903,30,0,0,0,31.278,0,22.333,50.832,18.011,13.391,18,300,434.68,443.07
"2018-08-23 23:00",0,0,0,0,0,0,0,0,22.695,51.752,19.961,11.668,20.2,55.738,13,500,438.34,454.21,76.114,57.882,100,50,0,0,27.542,0,22.295,51.296,17.936,13.393,18,300,434.68,437.73
"2018-08-24 0:00",0,0,0,0,0,0,0,0,22.724,52.556,20.333,11.665,19.785,58.989,13,500,438.34,454.21,77.911,57.882,100,100,0,0,26.094,0,22.419,51.812,18.026,13.39,18,300,434.68,437.73
"2018-08-24 1:00",0,0,0,0,0,0,0,0,22.685,53.559,20.547,11.667,19.023,62.609,13,500,438.34,454.21,76.332,57.882,100,100,0,0,25.395,0,22.421,52.318,18.003,13.388,18,300,434.68,437.73
"2018-08-24 2:00",0,0,0,0,0,0,0,0,22.595,54.53,20.619,11.667,18.713,64.371,13,500,438.34,454.21,74.476,57.882,100,100,0,0,24.29,0,22.369,52.899,17.95,13.396,18,300,434.68,437.73
"2018-08-24 3:00",10.681,16.271,0,0,0,0,0,0,22.675,53.818,17.269,11.678,17.605,79.29,13,500,434.27,454.21,71.67,57.882,100,100,0,0,18.98,0,22.255,53.432,17.999,13.394,18,300,434.68,437.73
"2018-08-24 4:00",0,0,0,0,0,0,0,0,22.553,54.923,16.589,11.696,17.296,91.51,13,500,438.34,454.21,74.475,57.882,100,100,0,0,17.549,0,22.304,53.703,17.936,13.395,18,300,434.68,443.83
"2018-08-24 5:00",0,0,0,0,0,0,0,0,22.472,56.279,17.134,11.694,16.812,92.5,13,500,438.34,454.21,72.268,57.882,100,100,0,0,16.374,0,22.298,54.005,18.056,13.398,18,300,434.68,462.15
"2018-08-24 6:00",0,0,0,0,0,0,0,0,22.382,57.067,17.444,11.692,16.237,92.5,13,500,442.51,466.42,72.377,57.882,100,100,0,0,14.692,0,22.345,53.918,17.949,13.391,18,300,434.68,462.15
"2018-08-24 7:00",102.09,54.805,62.034,66.756,0,0,9.493,0,22.518,54.459,16.482,11.702,16.455,92.5,14.139,500,430,478.63,71.168,57.882,100,100,0,0,16.323,0,22.345,53.467,18.035,13.398,18,300,447.83,462.15
"2018-08-24 8:00",133.61,75.129,95.752,100,0,0,8.4767,0,22.278,55.376,16.035,11.708,17.631,88.502,16,500,421.45,478.63,74.575,57.882,100,100,0,0,18.922,0,22.036,54.813,18.01,13.4,18,300,459.1,468.25
"2018-08-24 9:00",139.2,75.608,95.752,100,0,0,12.99,0,22.385,56.259,16.005,11.7,20.394,64.793,16,500,437.73,482.7,97.169,62.892,100,100,0,0,26.621,0,22.194,55.6,18.099,13.391,18,300,459.1,486.57
"2018-08-24 10:00",157.05,78.62,40,33.333,0,0,16.442,0,22.439,56.895,15.994,11.705,23.124,50.165,16,500,425.52,507.12,118.96,82.815,20,33.333,0,0,30.892,0,22.272,56.239,17.806,13.389,18,300,453.46,479.55
"2018-08-24 11:00",157.06,78.714,40,0,0,0,17.513,0,22.589,56.345,16.003,11.697,25.328,42.899,16,500,401.1,523.2,17.855,75.881,0,0,0,0,42.046,0,23.186,55.785,17.711,13.38,16.883,385,438.43,485.35
"2018-08-24 12:00",154.53,77.807,40,0,0,0,17.911,0,22.747,56.259,16.023,11.691,28.466,38.341,16.017,500,397.03,505.9,44.552,82.681,30,0,0,0,69.238,0,24.204,53.411,13.935,13.373,13.218,362.5,442.19,523.5
"2018-08-24 13:00",153.44,77.26,40,0,0,0,18.904,0,22.57,56.932,15.993,11.691,30.291,31.363,16,500,388.89,538.46,150.94,80.187,30,0,0,0,35.169,0,22.494,56.461,17.375,13.388,17.67,300,425.28,537.41
"2018-08-24 14:00",56.139,45.056,20,0,0,0,16.338,0,23.871,54.038,16.372,11.679,30.616,27.585,13.025,500,405.27,510.08,155.59,82.687,30,0,0,0,35.057,0,22.587,56.369,17.903,13.384,18,300,434.68,537.24
"2018-08-24 15:00",159.8,79.6,40,0,0,0,18.218,0,22.457,54.895,14.933,11.7,30.226,25.35,15.422,500,364.47,567.56,148.66,82.687,30,0,0,0,36.314,0,22.403,55.221,18.014,13.385,17.971,300,410.26,537.24
"2018-08-24 16:00",159.69,80.079,40,0,0,0,18.038,0,22.433,55.358,16.024,11.694,32.906,22.29,16,500,364.47,567.56,158.06,82.687,30,0,0,0,36.97,0,22.453,54.73,17.916,13.388,18,300,410.26,537.24
"2018-08-24 17:00",148.53,77.417,40,0,0,0,17.805,0,22.377,55.062,15.976,11.694,28.886,29.363,16,500,364.47,526.76,145.83,77.68,30,0,0,0,35.414,0,22.477,54.316,18.06,13.391,18,300,410.26,512.82
"2018-08-24 18:00",138.28,75.844,40,0,0,0,16.338,0,22.361,55.018,15.987,11.695,27.469,34.261,16.008,500,364.47,501.83,141.37,77.68,30,0,0,0,35.828,0,22.443,54.314,18.117,13.393,18,300,410.26,494.05
"2018-08-24 19:00",130.01,73.849,40,0,0,0,15.244,0,22.351,55.729,16.032,11.698,25.907,43.336,16.008,500,364.47,477.41,129.58,77.68,30,0,0,0,33.923,0,22.429,54.93,18.083,13.393,18,300,410.26,463.37
"2018-08-24 20:00",66.687,36.223,0,0,0,0,7.7942,0,22.343,56.717,16.055,11.698,24.329,50.502,14.801,500,388.85,477.41,113.08,72.668,30,0,0,0,31.781,0,22.469,55.51,17.992,13.398,18,300,410.26,463.37
"2018-08-24 21:00",0,0,0,0,0,0,0,0,22.724,56.162,18.082,11.679,23.247,53.249,13,500,437.73,465.2,97.175,67.667,30,0,0,0,31.209,0,22.448,56.053,18.027,13.392,18,300,410.26,457.26
"2018-08-24 22:00",0,0,0,0,0,0,0,0,22.912,55.997,19.193,11.666,22.154,55.993,13.017,500,437.73,452.99,88.215,62.665,30,0,0,0,29.995,0,22.491,56.067,17.877,13.394,18,300,410.26,438.95
"2018-08-24 23:00",0,0,0,0,0,0,0,0,22.98,56.179,19.769,11.67,21.276,59.429,13,500,437.73,452.99,87.448,62.665,30,0,0,0,29.691,0,22.475,56.14,18.059,13.398,18,300,412.13,438.95
"2018-08-25 0:00",0,0,0,0,0,0,0,0,22.956,56.615,20.093,11.669,20.655,61.782,13,500,437.73,452.99,81.793,62.665,100,16.667,0,0,31.6,0,22.497,56.114,18.09,13.396,18,300,434.68,438.95
"2018-08-25 1:00",0,0,0,0,0,0,0,0,22.939,57.372,20.251,11.667,20.055,65.806,13,500,437.73,452.99,78.453,62.665,100,100,0,0,26.819,0,22.492,56.698,17.973,13.391,18,300,434.68,438.95
"2018-08-25 2:00",0,0,0,0,0,0,0,0,22.902,58.158,20.339,11.667,19.415,68.894,13,500,437.73,452.99,78.076,62.665,100,100,0,0,25.823,0,22.651,56.464,18.024,13.396,18,300,434.68,438.95
"2018-08-25 3:00",0,0,0,0,0,0,0,0,22.859,58.549,20.364,11.663,19.11,74.029,13,500,437.73,452.99,75.775,62.665,100,100,0,0,24.99,0,22.409,57.361,18.08,13.393,18,300,434.68,463.37
"2018-08-25 4:00",0,0,0,0,0,0,0,0,22.837,59.067,20.339,11.665,18.844,77.421,13,500,437.73,461.13,76.497,62.665,100,100,0,0,23.25,0,22.464,57.48,18.008,13.391,18,300,434.68,463.37
"2018-08-25 5:00",0,0,0,0,0,0,0,0,22.838,59.262,20.307,11.669,18.424,87.048,13,500,441.8,477.41,75.093,62.665,100,100,0,0,22.817,0,22.422,57.615,17.966,13.389,18,300,436.55,487.79
"2018-08-25 6:00",0,0,0,0,0,0,0,0,22.825,59.185,20.212,11.674,17.675,92.5,13,500,462.15,477.41,74.325,62.665,100,100,0,0,18.671,0,22.43,57.3,17.992,13.392,18,300,459.1,487.79
"2018-08-25 7:00",8.8629,0,0,0,0,0,7.1294,0,22.95,57.277,16.21,11.685,17.572,92.5,13,500,458.49,485.55,73.01,62.665,100,100,0,0,21.792,0,22.574,56.454,18.031,13.394,18,300,459.1,487.79
"2018-08-25 8:00",144.74,75.074,56.614,92.259,0,0,22.815,0,22.612,55.889,15.492,11.708,19.044,84.856,14.692,500,430.41,501.83,78.485,62.665,100,100,0,0,24.554,0,22.233,57.075,18.013,13.385,18,300,466.61,487.79
"2018-08-25 9:00",156.12,78.751,40,41.667,0,0,16.08,0,22.468,57.893,16.029,11.705,22.495,54.982,16,500,434.88,501.83,99.824,67.669,30,50,0,0,30.92,0,22.245,57.961,18.073,13.384,18,300,477.88,481.69
"2018-08-25 10:00",155.34,78.55,40,0,0,0,17.098,0,22.612,57.387,15.988,11.697,24.762,45.485,16,500,398.25,493.69,111.37,67.669,30,0,0,0,32.064,0,22.311,57.608,18.01,13.386,18,300,447.83,463.37
"2018-08-25 11:00",156.21,78.756,40,0,0,0,17.77,0,22.657,57.078,16.035,11.694,26.829,39.448,16,500,390.11,477.41,121.56,72.68,30,0,0,0,33.92,0,22.416,57.072,18.048,13.383,18,300,434.68,463.37
"2018-08-25 12:00",158.4,79.232,40,0,0,0,18.342,0,22.619,56.97,15.963,11.691,27.801,36.37,16,500,390.11,477.41,125.28,72.68,30,0,0,0,34.924,0,22.431,56.972,18.05,13.387,18,300,434.68,463.37
"2018-08-25 13:00",157.64,79.136,40,0,0,0,18.02,0,22.513,56.927,15.946,11.693,28.509,33.761,16,500,390.11,477.41,123.71,72.68,30,0,0,0,34.593,0,22.382,56.911,17.892,13.387,18,300,434.68,438.95
"2018-08-25 14:00",150.89,77.905,40,0,0,0,16.802,0,22.461,56.811,15.926,11.693,28.822,32.438,16,500,365.69,457.06,122.22,72.68,30,0,0,0,34.174,0,22.383,56.655,17.922,13.383,18,300,425.28,438.95
"2018-08-25 15:00",140.97,76.192,40,0,0,0,17.883,0,22.447,57.081,16.071,11.694,29.136,33.584,16,500,365.69,452.99,125.38,72.68,30,0,0,0,35.581,0,22.335,57.069,18.019,13.387,18,300,410.26,438.95
"2018-08-25 16:00",134.13,74.722,40,0,0,0,16.594,0,22.422,57.428,15.98,11.694,29.411,32.657,16,500,365.69,452.99,132.72,72.68,30,0,0,0,34.999,0,22.404,57.128,17.937,13.388,18,300,410.26,420.64
"2018-08-25 17:00",130.92,73.607,40,0,0,0,50.909,0,22.427,57.344,17.109,11.692,27.296,36.742,16,500,365.69,452.99,119.35,72.68,30,0,0,0,60.609,0,22.422,56.688,18.752,13.385,18,300,410.26,414.53
"2018-08-25 18:00",200.67,86.239,40,0,0,0,100,0,23.165,56.716,24.895,11.636,26.547,39.507,13.802,500,365.69,452.99,166.68,80.194,30,0,0,0,100,0,22.975,56.104,24.817,13.333,14.875,300,410.26,414.53
"2018-08-25 19:00",7.1662,0,0,0,0,0,0,0,23.861,55.382,26.164,11.611,25.821,42.939,13,500,423.28,452.99,200.86,87.697,30,0,0,0,100,0,23.586,55.217,27.477,13.304,13,300,410.26,432.85
"2018-08-25 20:00",0,0,0,0,0,0,0,0,23.973,55.636,25.865,11.608,25.141,44.927,13,500,451.77,473.34,218.1,87.697,30,0,0,0,100,0,23.874,54.83,28.07,13.3,13,300,415.89,445.06
"2018-08-25 21:00",0,0,0,0,0,0,0,0,24.034,56.116,25.704,11.614,24.473,50.406,13,500,459.91,473.34,239.77,95.207,30,0,0,0,100,0,24.059,54.972,27.956,13.302,13,300,434.68,463.98
"2018-08-25 22:00",0,0,0,0,0,0,0,0,24.109,57.079,25.492,11.619,23.457,60.805,13,500,419.21,452.99,252.95,97.713,30,0,0,0,100,0,24.203,55.764,28.083,13.3,13,370.45,434.68,451.77
"2018-08-25 23:00",0,0,0,0,0,0,0,0,24.114,60.821,25.208,11.627,21.821,89.771,13,500,415.14,444.85,255.16,92.663,100,83.333,0,0,100,0,24.319,59.041,27.578,13.307,13,300,434.68,439.56
"2018-08-26 0:00",0,0,0,0,0,0,0,0,24.108,63.878,24.889,11.629,21.402,92.499,13,500,415.14,428.57,264.69,92.663,100,100,0,0,100,0,24.374,60.649,27.116,13.314,13,300,434.68,439.56
"2018-08-26 1:00",0,0,0,0,0,0,0,0,24.032,63.876,24.577,11.636,21.253,89.212,13,500,415.14,428.57,267.16,92.663,100,100,0,0,100,0,24.346,60.009,26.698,13.311,13,300,434.68,439.56
"2018-08-26 2:00",10.725,12.758,0,0,0,0,0,0,24.038,61.903,24.817,11.633,21.32,82.297,13,500,386.65,428.57,271.37,92.663,100,100,0,0,100,0,24.333,58.583,26.564,13.316,13,300,434.68,439.56
"2018-08-26 3:00",60.161,17.766,0,0,0,0,33.333,0,24.163,60.043,25.873,11.63,21.177,77.836,13,500,378.1,428.57,273.99,92.663,100,100,0,0,100,0,24.356,57.329,26.303,13.32,13,300,434.68,433.46
"2018-08-26 4:00",123.29,77.074,0,0,0,0,100,0,24.328,58.709,26.425,11.617,20.822,75.334,13,500,365.08,428.57,274.03,92.663,100,100,0,0,100,0,24.378,56.548,26.008,13.319,13,300,434.68,439.56
"2018-08-26 5:00",112.89,74.418,0,0,0,0,79.33,0,23.766,57.359,17.581,11.674,20.438,74.461,13,500,365.08,428.57,218.51,82.644,100,100,0,0,95.796,0,23.72,55.203,18.034,13.389,13.061,300,434.68,427.35
"2018-08-26 6:00",37.884,33.577,0,0,0,0,7.0252,0,22.865,55.715,13.928,11.722,19.907,81.021,13,500,389.7,428.57,161.43,72.622,100,100,0,0,29.806,0,23.013,55.728,17.196,13.398,17.556,300,434.68,439.56
"2018-08-26 7:00",0,0,0,0,0,0,0,0,23.221,59.947,17.204,11.702,19.612,92.5,13,500,414.53,428.57,150.03,72.622,100,100,0,0,31.053,0,23.121,58.534,18.026,13.394,18,300,434.68,439.56
"2018-08-26 8:00",79.206,38.675,63.007,50,0,0,29.208,0,23.296,58.809,17.003,11.697,20.567,86.105,13.027,500,389.8,428.57,134.25,72.622,100,100,0,0,30.499,0,23.059,58.952,17.971,13.393,18,300,434.68,439.56
"2018-08-26 9:00",149.97,78.11,40,83.333,0,0,21.465,0,22.537,57.017,15.122,11.709,21.744,78.688,15.365,500,389.5,452.99,137.05,72.622,30,100,0,0,35.023,0,22.896,58.897,18.032,13.389,18,300,434.68,433.46
"2018-08-26 10:00",154.58,79.385,40,0,0,0,18.265,0,22.604,58.97,15.908,11.701,23.442,67.079,16,500,389.5,452.99,141,72.622,30,0,0,0,34.584,0,22.79,59.681,17.948,13.393,18,300,434.68,439.56
"2018-08-26 11:00",140.08,76.922,40,0,0,0,18.19,0,22.558,59.522,15.954,11.698,22.213,86.558,16,500,373.22,452.99,134.58,72.622,30,0,0,0,33.582,0,22.707,59.99,17.98,13.394,18,300,434.68,439.56
"2018-08-26 12:00",147.81,77.327,40,0,0,0,20.364,0,22.54,59.986,16.019,11.698,24.715,79.318,16,500,365.08,452.99,138.72,72.622,30,0,0,0,36.46,0,22.742,60.365,18.022,13.39,18,300,434.68,433.46
"2018-08-26 13:00",151.35,78.808,40,0,0,0,20.271,0,22.541,59.812,16.036,11.701,25.998,59.368,16,500,365.08,452.99,140.8,72.622,30,0,0,0,36.081,0,22.733,60.439,17.962,13.389,18,300,434.68,439.56
"2018-08-26 14:00",138.83,76.275,40,0,0,0,18.997,0,22.577,59.756,15.993,11.695,27.091,53.059,16,500,365.08,452.99,141.51,77.624,30,0,0,0,35.444,0,22.744,60.241,18.077,13.388,18,300,434.68,439.56
"2018-08-26 15:00",138.17,76.439,40,0,0,0,18.685,0,22.569,59.812,16.013,11.7,26.47,59.191,16,500,365.08,452.99,147.2,77.624,30,0,0,0,36.229,0,22.79,59.948,17.966,13.39,18,300,434.68,439.56
"2018-08-26 16:00",136.32,75.573,40,0,0,0,19.046,0,22.544,60.075,15.978,11.696,28.825,50.014,16,500,365.08,452.99,152.06,77.624,30,0,0,0,37.685,0,22.76,60.288,17.998,13.389,18,300,434.68,439.56
"2018-08-26 17:00",4.3538,0,0,0,0,0,0,0,23.003,60.377,17.442,11.684,26.942,48.886,13.282,500,426.13,452.99,157.24,77.624,30,0,0,0,36.103,0,22.795,60.692,17.978,13.389,18,300,434.68,439.56
"2018-08-26 18:00",0,0,0,0,0,0,0,0,23.554,58.709,19.286,11.66,25.922,51.673,13,500,438.34,444.85,155.84,77.624,30,0,0,0,36.787,0,22.845,60.536,17.914,13.39,18,300,434.68,439.56
"2018-08-26 19:00",0,0,0,0,0,0,0,0,23.771,58.053,20.101,11.652,24.933,56.886,13,500,426.43,440.78,146.6,77.624,30,0,0,0,36.303,0,22.96,60.198,17.909,13.395,18,300,434.68,439.56
"2018-08-26 20:00",0,0,0,0,0,0,0,0,23.796,58.271,20.636,11.652,23.753,63.919,13,500,438.95,452.99,126.29,72.61,30,0,0,0,34.591,0,22.967,60.219,17.956,13.396,18,300,434.68,439.56
"2018-08-26 21:00",0,0,0,0,0,0,0,0,23.705,58.896,20.851,11.654,22.962,69.716,13,500,438.95,452.99,114.3,72.61,30,0,0,0,33.241,0,22.911,60.55,17.975,13.389,18,300,434.68,439.56
"2018-08-26 22:00",9.6686,0,0,0,0,0,8.9242,0,23.638,59.476,20.826,11.654,22.325,77.316,13,500,434.78,452.99,107.27,72.61,30,0,0,0,33.018,0,23.056,60.222,18.007,13.391,18,300,434.68,439.56
"2018-08-26 23:00",11.203,0,0,0,0,0,5.5448,0,23.456,59.854,15.568,11.685,21.751,91.865,13,500,426.13,452.99,102.15,67.606,30,0,0,0,32.405,0,22.96,60.452,17.952,13.394,18,300,434.68,445.67
"2018-08-27 0:00",0.57268,0,0,0,0,0,0,0,23.369,60.55,17.202,11.693,20.96,92.5,13,500,438.34,452.99,101.1,67.606,100,33.333,0,0,32.623,0,22.906,60.779,17.921,13.394,18,300,434.68,464.59
"2018-08-27 1:00",9.3202,14.549,0,0,0,0,0,0,23.377,61.306,17.174,11.695,20.632,92.5,13,500,434.2,452.99,99.135,67.606,100,100,0,0,31.844,0,22.801,62.182,17.983,13.39,18,300,434.68,464.59
"2018-08-27 2:00",14.978,15.546,0,0,0,0,0,0,23.402,62.084,15.981,11.696,20.13,92.5,13,500,430.2,452.99,99.348,67.606,100,100,0,0,30.493,0,22.753,62.774,17.977,13.391,18,300,434.68,464.59
"2018-08-27 3:00",9.3402,15.912,0,0,0,0,0,0,23.344,62.237,14.866,11.701,19.653,92.5,13,500,433.96,457.06,101.17,67.606,100,100,0,0,32.306,0,22.782,62.782,18.007,13.391,18,300,434.68,464.59
"2018-08-27 4:00",77.988,63.455,0,0,0,0,19.837,0,22.993,60.159,14.419,11.714,19.231,92.5,13,500,413.31,477.41,106.02,67.606,100,100,0,0,29.273,0,22.628,62.409,17.977,13.396,18,300,452.99,470.7
"2018-08-27 5:00",78.614,62.484,0,0,0,0,17.87,0,22.517,58.367,13.706,11.718,18.713,92.5,13,500,421.45,477.41,96.769,67.606,100,100,0,0,28.898,0,22.513,61.813,18.013,13.393,18,300,459.1,489.01
"2018-08-27 6:00",86.621,65.772,0,0,0,0,20.238,0,22.437,58.448,13.35,11.722,18.435,92.5,13.326,500,437.73,497.76,90.648,62.598,100,100,0,0,26.647,0,22.475,61.68,17.975,13.394,18,300,459.1,489.01
"2018-08-27 7:00",97.07,53.565,54.071,73.622,0,0,16.487,0,22.416,59.429,15.054,11.717,18.932,92.5,14.249,500,447.09,510.18,93.625,62.598,100,100,0,0,27.539,0,22.494,61.956,17.973,13.39,18,300,475.38,501.22
"2018-08-27 8:00",144.79,77.048,98.401,100,0,0,19.055,0,22.458,60.309,16.029,11.705,20.548,92.5,16,500,438.95,526.86,108.93,67.6,100,100,0,0,32.171,0,22.414,62.639,18.016,13.395,18,300,483.52,513.43
"2018-08-27 9:00",155.97,79.043,40,33.333,0,0,19.771,0,22.578,60.434,15.971,11.703,23.053,81.852,16,500,451.16,526.86,123.3,72.604,30,41.667,0,0,33.723,0,22.497,62.513,18.015,13.389,18,300,483.52,513.43
"2018-08-27 10:00",148.3,77.913,40,0,0,0,19.214,0,22.556,60.376,16.046,11.703,24.291,66.575,16,500,414.53,526.86,123.29,72.604,30,0,0,0,34.769,0,22.604,61.567,18.039,13.394,18,300,467.24,513.43
"2018-08-27 11:00",136.89,75.966,40,0,0,0,17.981,0,22.525,60.603,15.924,11.702,23.39,71.529,16,500,414.53,526.86,114.9,72.604,30,0,0,0,33.721,0,22.476,61.761,18.032,13.395,18,300,459.1,513.43
"2018-08-27 12:00",131.65,74.412,40,0,0,0,18.246,0,22.505,60.945,15.986,11.7,24.291,67.145,16,500,398.25,526.86,115.97,72.604,30,0,0,0,32.745,0,22.514,61.61,17.946,13.391,18,300,448.92,513.43
"2018-08-27 13:00",132.59,74.919,40,0,0,0,17.258,0,22.492,60.968,15.938,11.7,24.326,62.504,16,500,390.11,526.86,125.11,72.604,30,0,0,0,33.472,0,22.474,61.596,18.004,13.394,18,300,434.68,513.43
"2018-08-27 14:00",133.06,74.831,40,0,0,0,18.193,0,22.505,60.942,16.044,11.699,25.384,58.448,16,500,390.11,526.86,130.42,72.604,30,0,0,0,34.995,0,22.476,61.4,17.975,13.391,18,300,434.68,513.43
"2018-08-27 15:00",137.34,75.844,40,0,0,0,18.535,0,22.529,60.768,15.994,11.698,26.271,54.666,16,500,390.11,526.86,146.88,77.606,30,0,0,0,36.113,0,22.562,61.242,17.989,13.393,18,300,434.68,513.43
"2018-08-27 16:00",139.44,76.348,40,0,0,0,19.665,0,22.523,60.716,16.025,11.698,26.213,57.359,16,500,390.11,526.86,142.55,77.606,30,0,0,0,35.393,0,22.513,61.391,17.987,13.394,18,300,434.68,513.43
"2018-08-27 17:00",71.501,38.049,0,0,0,0,10.05,0,22.588,61.531,16.308,11.696,25.827,63.168,14.623,500,434.88,526.86,131.23,72.603,30,0,0,0,35.513,0,22.459,62.096,18.017,13.39,18,300,434.68,513.43
"2018-08-27 18:00",0,0,0,0,0,0,0,0,23.132,61.913,18.561,11.675,25.691,66.017,13,500,487.79,526.86,122.96,72.603,30,0,0,0,37.035,0,22.735,62.486,18.006,13.392,18,300,434.68,513.43
"2018-08-27 19:00",0,0,0,0,0,0,0,0,23.38,61.408,19.532,11.659,24.833,79.742,13,500,487.79,506,114.63,72.603,30,0,0,0,35.47,0,22.704,63.053,18.034,13.401,18,300,434.68,501.22
"2018-08-27 20:00",3.0588,0,0,0,0,0,0,0,23.469,61.497,20.056,11.655,23.984,92.5,13,500,487.79,501.83,105.97,72.603,30,0,0,0,35.026,0,22.826,63.168,17.98,13.391,18,300,434.68,489.01
"2018-08-27 21:00",80.175,65.331,0,0,0,0,20.7,0,22.91,60.812,12.909,11.699,23.3,92.5,13,500,406.39,501.83,107.29,72.603,30,0,0,0,35.269,0,22.67,62.265,18.048,13.394,18,300,434.68,489.01
"2018-08-27 22:00",87.531,66.501,0,0,0,0,22.358,0,22.428,58.885,12.997,11.722,23.274,92.5,13,500,390.11,501.83,96.226,67.589,30,0,0,0,30.318,0,22.529,61.285,17.96,13.394,18,300,434.68,470.7
"2018-08-27 23:00",86.2,66.274,0,0,0,0,21.08,0,22.326,58.239,13.027,11.719,23.335,92.5,13.094,500,390.11,497.76,93.507,67.589,30,0,0,0,31.653,0,22.371,61.259,17.982,13.386,18,300,434.68,464.59
"2018-08-28 0:00",86.358,66.399,0,0,0,0,20.991,0,22.231,58.092,13.053,11.72,22.888,92.5,13.034,500,402.32,477.41,90.337,62.582,30,0,0,0,31.059,0,22.301,61.217,18.009,13.39,18,300,434.68,464.59
"2018-08-28 1:00",86.794,66.561,0,0,0,0,18.2,0,22.154,58.58,13.645,11.716,22.48,92.5,13.778,500,414.53,477.41,91.651,62.582,30,0,0,0,30.762,0,22.221,61.508,18.008,13.395,18,300,436.71,464.59
"2018-08-28 2:00",87.24,66.696,0,0,0,0,14.781,0,22.21,60.005,14.992,11.709,22.188,92.5,15.115,500,414.53,477.41,92.259,62.582,30,0,0,0,31.738,0,22.302,61.861,18.018,13.394,18,300,459.1,464.59
"2018-08-28 3:00",87.146,66.717,0,0,0,0,13.362,0,22.284,61.497,15.921,11.702,22.119,92.5,15.905,500,414.53,477.41,90.696,62.582,30,0,0,0,30.436,0,22.214,62.935,18.064,13.395,18,300,459.1,464.59
"2018-08-28 4:00",85.819,66.423,0,0,0,0,13.871,0,22.273,61.998,15.782,11.702,22.31,92.5,15.746,500,414.53,477.41,93.26,62.582,30,0,0,0,32.117,0,22.232,63.116,17.989,13.387,18,300,459.1,464.59
