Time,PIR_B112,PIR_B203,PIR_B204,PIR_B201,PIR_B202,PIR_B207,PIR_B208,PIR_B205,PIR_B206,PIR_B209,CO2_B105A,CO2_B112,CO2_B203,CO2_B203A,CO2_B201,CO2_B202,CO2 _B207,CO2_B208,CO2_B205,CO2_B206,CO2_B209,CO2_B301A,CO2_B301B,light,plug,devices,groundtruth
2018-07-31 20:50,0,0,0,0,0,0,0,0,0,0,551.8926,663.8033,555.5437,568.9866,590.9646,471.7949,519.6581,593.895,588.0342,526.0073,492.7961,631.9902,609.0354,2,0.42,7,0
2018-07-31 20:55,0,0,0,0,0,0,0,0,0,0,551.8926,665.6899,555.5437,568.9866,590.9646,471.7949,519.6581,593.895,588.0342,526.0073,492.7961,631.9902,609.0354,2,0.41,7,1
2018-07-31 21:00,0,0,0,0,0,0,0,0,0,0,551.8926,663.7363,555.5437,568.9866,590.9646,471.7949,519.6581,593.895,582.6617,520.6349,492.7961,631.9902,609.0354,2,0.41,7,0
2018-07-31 21:05,0,0,0,0,0,0,0,0,0,0,550.9158,663.7363,555.5437,568.9866,590.9646,471.7949,519.6581,593.895,582.6617,520.6349,492.7961,629.9954,611.9658,2,0.42,7,0
2018-07-31 21:10,0,0,0,0,0,0,0,0,0,0,550.9158,665.6899,555.5437,568.9866,590.9646,471.7949,519.6581,593.895,582.6617,520.6349,492.7961,629.9954,611.9658,2,0.41,7,0
2018-07-31 21:15,0,0,0,0,0,0,0,0,0,0,550.9158,665.6899,555.5437,568.9866,590.9646,471.7949,519.6581,593.895,582.6617,520.6349,492.7961,629.9954,611.9658,2,0.41,7,0
2018-07-31 21:20,0,0,0,0,0,0,0,0,0,0,548.9622,667.6434,553.8462,567.033,590.9646,469.8413,518.6813,593.895,582.6617,520.6349,492.7961,631.9902,605.6166,2,0.42,7,0
2018-07-31 21:25,0,0,0,0,0,0,0,0,0,0,548.9622,662.7595,553.8462,567.033,590.9646,469.8413,518.6813,593.895,582.6617,520.6349,492.7961,631.9902,605.6166,2,0.42,6,0
2018-07-31 21:30,0,0,0,0,0,0,0,0,0,0,548.9622,662.7595,553.8462,567.033,590.9646,469.8413,518.6813,593.895,584.6154,522.6422,492.7961,631.9902,605.6166,2,0.41,6,0
2018-07-31 21:35,0,0,0,0,0,0,0,0,0,0,547.9854,664.7131,553.8462,567.033,590.9646,469.8413,518.6813,593.895,584.6154,522.6422,492.7961,631.0134,610.0122,2,0.41,7,0
2018-07-31 21:40,0,0,0,0,0,0,0,0,0,0,547.9854,663.7363,553.8462,567.033,590.9646,469.8413,518.6813,593.895,584.6154,522.6422,492.7961,631.0134,610.0122,2,0.41,7,0
2018-07-31 21:45,0,0,0,0,0,0,0,0,0,0,547.9854,664.7131,553.8462,567.033,590.9646,469.8413,518.6813,593.895,584.6154,522.6422,492.7961,631.0134,610.0122,2,0.42,7,0
2018-07-31 21:50,0,0,0,0,0,0,0,0,0,0,547.9854,664.7131,552.6646,567.033,591.9414,467.8877,516.4717,589.011,584.6154,522.6422,492.7961,630.0366,610.989,2,0.42,7,0
2018-07-31 21:55,0,0,0,0,0,0,0,0,0,0,547.9854,663.7363,552.6646,567.033,591.9414,467.8877,516.4717,589.011,584.6154,522.6422,492.7961,630.0366,610.989,2,0.42,7,0
2018-07-31 22:00,0,0,0,0,0,0,0,0,0,0,547.9854,662.7595,552.6646,567.033,591.9414,467.8877,516.4717,589.011,580.7082,517.7045,492.7961,630.0366,610.989,2,0.42,7,0
2018-08-01 6:00,0,0,0,0,0,0,0,0,0,0,537.7289,674.9695,558.7302,573.8705,595.8486,467.8877,520.6349,589.011,586.569,515.7509,492.7961,630.0366,602.6862,0.76,0.43,6,0
2018-08-01 6:05,0,0,0,0,0,0,0,0,0,0,540.6594,678.8767,558.7302,573.8705,595.8486,467.8877,520.6349,589.011,586.569,515.7509,492.7961,632.967,602.2766,0.76,0.43,6,0
2018-08-01 6:10,0,0,0,0,0,0,0,0,0,0,540.6594,677.8999,558.7302,573.8705,595.8486,467.8877,520.6349,589.011,586.569,515.7509,492.7961,632.967,602.2766,0.76,0.43,6,0
2018-08-01 6:15,0,0,0,0,0,0,0,0,0,0,540.6594,677.8999,558.7302,573.8705,595.8486,467.8877,520.6349,589.011,586.569,515.7509,492.7961,632.967,602.2766,0.76,0.42,5,0
2018-08-01 6:20,0,0,0,0,0,0,0,0,0,0,538.7057,682.7839,560.6301,575.8242,595.8486,470.8181,521.6118,593.895,586.569,515.7509,492.7961,634.9207,603.663,0.76,0.41,5,0
2018-08-01 6:25,0,0,0,0,0,0,0,0,0,0,538.7057,684.7375,560.6301,575.8242,595.8486,470.8181,521.6118,593.895,586.569,515.7509,492.7961,634.9207,603.663,0.76,0.45,5,0
2018-08-01 6:30,0,0,0,0,0,0,0,0,0,0,538.7057,679.8535,560.6301,575.8242,595.8486,470.8181,521.6118,593.895,586.569,515.7509,492.7961,634.9207,603.663,0.76,0.42,5,0
2018-08-01 6:35,0,0,0,0,0,0,0,0,0,0,543.5897,681.8071,560.6301,575.8242,595.8486,470.8181,521.6118,593.895,586.569,515.7509,492.7961,632.967,606.5934,0.76,0.41,5,0
2018-08-01 6:40,0,0,0,0,0,0,0,0,0,0,543.5897,681.8071,560.6301,575.8242,595.8486,470.8181,521.6118,593.895,586.569,515.7509,492.7961,632.967,606.5934,0.76,0.41,5,0
2018-08-01 6:45,0,0,0,0,0,0,0,0,0,0,543.5897,681.8071,560.6301,575.8242,595.8486,470.8181,521.6118,593.895,586.569,515.7509,492.7961,632.967,606.5934,0.76,0.41,5,0
2018-08-01 6:50,0,0,0,0,0,0,0,0,0,0,540.6594,678.8767,561.6606,574.8474,595.8486,468.8645,517.7045,598.779,586.569,515.7509,492.7961,636.8743,605.6166,0.76,0.46,5,0
2018-08-01 6:55,0,0,0,0,0,0,0,0,0,0,540.6594,681.8071,561.6606,574.8474,595.8486,468.8645,517.7045,598.779,586.569,515.7509,492.7961,636.8743,605.6166,0.76,0.44,5,0
2018-08-01 7:00,0,0,0,0,0,0,0,0,0,0,540.6594,683.7607,561.6606,574.8474,595.8486,468.8645,517.7045,598.779,590.9646,515.7509,492.7961,636.8743,605.6166,0.76,0.42,5,0
2018-08-01 7:05,0,0,0,0,0,0,0,0,0,0,541.6361,680.8303,561.6606,574.8474,595.8486,468.8645,517.7045,598.779,590.9646,515.7509,492.7961,632.967,606.5934,0.76,0.42,6,0
2018-08-01 7:10,0,0,0,0,0,0,0,0,0,0,541.6361,681.7642,561.6606,574.8474,595.8486,468.8645,517.7045,598.779,590.9646,515.7509,492.7961,632.967,606.5934,0.76,0.43,6,0
2018-08-01 7:15,0,0,0,0,0,0,0,0,0,0,541.6361,683.284,561.6606,574.8474,595.8486,468.8645,517.7045,598.779,590.9646,515.7509,492.7961,632.967,606.5934,0.76,0.43,6,0
2018-08-01 7:20,0,0,0,0,0,0,0,0,0,0,546.0171,688.6447,561.6606,574.8474,596.8254,472.7717,521.6118,595.8486,590.9646,515.7509,492.7961,634.9207,606.5934,0.76,0.41,6,0
2018-08-01 7:25,0,0,0,0,0,0,0,0,0,0,546.0171,680.8303,561.6606,574.8474,596.8254,472.7717,521.6118,595.8486,590.9646,515.7509,492.7961,634.9207,606.5934,0.76,0.41,6,0
2018-08-01 7:30,0,0,0,0,0,0,0,0,0,0,546.0171,681.8071,561.6606,574.8474,596.8254,472.7717,521.6118,595.8486,589.011,520.6349,492.7961,634.9207,606.5934,0.77,0.41,6,0
2018-08-01 7:35,0,0,0,0,0,0,0,0,0,0,548.9622,680.8303,561.6606,574.8474,596.8254,472.7717,521.6118,595.8486,589.011,520.6349,492.7961,632.967,604.6398,0.76,0.44,6,0
2018-08-01 7:40,0,0,0,0,0,0,0,0,0,0,548.9622,684.7375,561.6606,574.8474,596.8254,472.7717,521.6118,595.8486,589.011,520.6349,492.7961,632.967,604.6398,0.76,0.44,5,1
2018-08-01 7:45,0,0,0,0,1,0,0,0,0,0,548.9622,678.8767,561.6606,574.8474,596.8254,472.7717,521.6118,595.8486,589.011,520.6349,492.7961,632.967,604.6398,0.76,0.42,5,2
2018-08-01 7:50,0,0,1,0,0,0,0,0,0,0,554.823,680.8303,561.6606,574.8474,613.9194,493.4373,518.6813,596.8254,589.011,520.6349,492.7961,632.967,602.6862,0.77,0.42,6,2
2018-08-01 7:55,0,0,0,0,0,1,0,0,0,0,554.823,682.9887,561.6606,574.8474,613.9194,493.4373,518.6813,596.8254,589.011,520.6349,492.7961,632.967,602.6862,0.76,0.43,6,1
2018-08-01 8:00,0,0,0,0,0,0,0,0,0,0,554.823,684.7375,561.6606,574.8474,613.9194,493.4373,518.6813,596.8254,600.7326,543.5785,492.7961,632.967,602.6862,0.76,0.43,6,1
2018-08-01 8:05,0,0,0,0,0,0,0,0,0,0,551.8926,682.7839,561.6606,574.8474,613.9194,493.4373,518.6813,596.8254,600.7326,543.5785,492.7961,634.9207,604.6398,1.65,0.42,6,1
2018-08-01 8:10,0,0,0,0,0,0,0,0,0,0,551.8926,681.8071,561.6606,574.8474,613.9194,493.4373,518.6813,596.8254,600.7326,543.5785,492.7961,634.9207,604.6398,2.12,0.42,7,1
2018-08-01 8:15,0,0,0,0,0,0,0,0,0,0,551.8926,681.8071,561.6606,574.8474,613.9194,493.4373,518.6813,596.8254,600.7326,543.5785,492.7961,634.9207,604.6398,2.1,0.43,5,1
2018-08-01 8:20,0,0,0,0,0,0,0,0,0,0,555.7997,683.7607,574.8474,592.9182,606.5934,483.0281,528.9377,612.5909,600.7326,543.5785,492.7961,635.8975,600.7326,1.47,0.43,6,1
2018-08-01 8:25,0,0,0,0,0,0,0,0,0,0,555.7997,683.7607,574.8474,592.9182,606.5934,483.0281,528.9377,612.5909,600.7326,543.5785,492.7961,635.8975,600.7326,0.77,0.43,8,0
2018-08-01 8:30,0,0,0,0,0,0,0,0,0,0,555.7997,681.8071,574.8474,592.9182,606.5934,483.0281,528.9377,612.5909,595.0029,558.7302,492.7961,635.8975,600.7326,0.77,0.42,8,0
2018-08-01 8:35,0,0,0,0,0,0,0,0,0,0,553.8462,680.8303,574.8474,592.9182,606.5934,483.0281,528.9377,612.5909,595.0029,558.7302,492.7961,634.9207,605.6166,0.77,0.41,7,1
2018-08-01 8:40,0,0,0,0,0,0,0,0,0,0,553.8462,682.7839,574.8474,592.9182,606.5934,483.0281,528.9377,612.5909,595.0029,558.7302,492.7961,634.9207,605.6166,0.76,0.41,8,1
2018-08-01 8:45,0,0,0,0,0,0,0,0,0,0,553.8462,681.8071,574.8474,592.9182,606.5934,483.0281,528.9377,612.5909,595.0029,558.7302,492.7961,634.9207,605.6166,0.76,0.41,7,1
2018-08-01 8:50,0,0,0,0,0,0,0,0,0,0,558.7302,687.6679,568.0098,583.6385,603.663,477.6557,528.9377,600.7326,595.0029,558.7302,492.7961,632.967,605.6166,0.77,0.42,7,1
2018-08-01 8:55,0,0,0,0,0,0,0,0,0,0,558.7302,689.5377,568.0098,583.6385,603.663,477.6557,528.9377,600.7326,595.0029,558.7302,492.7961,632.967,605.6166,0.76,0.44,7,1
2018-08-01 9:00,0,0,0,0,0,0,0,0,0,0,558.7302,688.6447,568.0098,583.6385,603.663,477.6557,528.9377,600.7326,615.873,586.569,492.7961,632.967,605.6166,0.76,0.43,7,2
2018-08-01 9:05,0,0,0,0,0,0,0,0,0,0,556.7766,686.6911,568.0098,583.6385,603.663,477.6557,528.9377,600.7326,615.873,586.569,492.7961,635.8975,609.0354,2.06,0.43,8,3
2018-08-01 9:10,0,0,0,0,0,0,0,0,0,0,556.7766,682.7983,568.0098,583.6385,603.663,477.6557,528.9377,600.7326,615.873,586.569,492.7961,635.8975,609.0354,2.04,0.42,8,3
2018-08-01 9:15,0,0,0,0,0,0,0,0,0,0,556.7766,687.7518,568.0098,583.6385,603.663,477.6557,528.9377,600.7326,615.873,586.569,492.7961,635.8975,609.0354,2.03,0.42,11,25
2018-08-01 9:20,0,0,0,0,0,0,0,0,0,0,561.6606,689.6215,569.9414,675.3212,607.5702,478.6325,532.8449,600.7326,615.873,586.569,492.7961,638.8278,610.0122,2.89,0.42,12,28
2018-08-01 9:25,0,0,0,0,0,0,0,0,0,0,561.6606,688.6447,569.9414,675.3212,607.5702,478.6325,532.8449,600.7326,615.873,586.569,492.7961,638.8278,610.0122,3.37,0.49,12,28
2018-08-01 9:30,0,0,0,0,0,0,0,0,0,0,561.6606,690.5983,569.9414,675.3212,607.5702,478.6325,532.8449,600.7326,603.663,790.7204,492.7961,638.8278,610.0122,3.36,0.47,17,29
2018-08-01 9:35,0,0,0,0,0,0,0,0,0,0,575.8242,695.8868,569.9414,675.3212,607.5702,478.6325,532.8449,600.7326,603.663,790.7204,492.7961,644.6887,617.8266,3.35,0.47,17,29
2018-08-01 9:40,0,0,1,0,0,0,0,0,0,0,575.8242,695.9707,569.9414,675.3212,607.5702,478.6325,532.8449,600.7326,603.663,790.7204,492.7961,644.6887,617.8266,3.35,0.46,18,29
2018-08-01 9:45,0,0,0,0,0,0,0,0,0,0,575.8242,695.9707,569.9414,675.3212,607.5702,478.6325,532.8449,600.7326,603.663,790.7204,492.7961,644.6887,617.8266,3.35,0.46,18,29
2018-08-01 9:50,0,0,0,0,0,0,0,0,1,0,586.569,699.8779,585.5922,757.9976,628.5714,494.7497,551.8926,632.967,603.663,790.7204,492.7961,657.8325,630.4235,3.35,0.46,18,30
2018-08-01 9:55,0,0,0,0,0,0,0,0,0,0,586.569,705.7387,585.5922,757.9976,628.5714,494.7497,551.8926,632.967,603.663,790.7204,492.7961,657.8325,630.4235,3.35,0.6,18,30
2018-08-01 10:00,0,0,0,0,0,0,0,0,0,0,586.569,708.6691,585.5922,757.9976,628.5714,494.7497,551.8926,632.967,634.9207,697.9359,492.7961,657.8325,630.4235,3.35,0.48,18,29
2018-08-01 10:05,0,0,0,0,0,0,0,0,0,0,595.8486,698.9011,585.5922,757.9976,628.5714,494.7497,551.8926,632.967,634.9207,697.9359,492.7961,672.0391,649.5726,3.35,0.48,22,29
2018-08-01 10:10,0,0,0,0,0,0,0,0,0,0,595.8486,705.7387,585.5922,757.9976,628.5714,494.7497,551.8926,632.967,634.9207,697.9359,492.7961,672.0391,649.5726,3.35,0.48,20,28
2018-08-01 10:15,0,0,0,0,0,0,0,0,0,0,595.8486,701.8315,585.5922,757.9976,628.5714,494.7497,551.8926,632.967,634.9207,697.9359,492.7961,672.0391,649.5726,3.34,0.5,18,27
2018-08-01 10:20,0,0,0,0,0,0,0,0,0,0,611.9658,702.0363,618.8034,824.9084,662.5034,522.5886,583.621,766.7888,634.9207,697.9359,492.7961,686.6911,669.597,3.34,0.54,19,29
2018-08-01 10:25,0,0,0,0,0,0,0,0,0,0,611.9658,697.9243,618.8034,824.9084,662.5034,522.5886,583.621,766.7888,634.9207,697.9359,492.7961,686.6911,669.597,3.34,0.53,20,29
2018-08-01 10:30,0,0,0,0,0,0,0,0,0,0,611.9658,699.8779,618.8034,824.9084,662.5034,522.5886,583.621,766.7888,659.829,603.663,492.7961,686.6911,669.597,3.95,0.52,18,29
2018-08-01 10:35,0,0,0,0,0,0,0,0,0,0,619.7802,696.9335,618.8034,824.9084,662.5034,522.5886,583.621,766.7888,659.829,603.663,492.7961,696.8164,672.0391,3.93,0.65,20,30
2018-08-01 10:40,0,0,0,0,0,0,1,0,0,0,619.7802,700.6908,618.8034,824.9084,662.5034,522.5886,583.621,766.7888,659.829,603.663,492.7961,696.8164,672.0391,3.93,0.5,21,31
2018-08-01 10:45,0,0,0,0,0,0,0,0,1,0,619.7802,717.9487,618.8034,824.9084,662.5034,522.5886,583.621,766.7888,659.829,603.663,492.7961,696.8164,672.0391,3.93,0.51,21,29
2018-08-01 10:50,0,0,0,0,0,0,0,0,0,0,630.0366,726.7399,640.7814,834.6765,684.7375,544.5391,599.7558,777.0452,659.829,603.663,492.7961,708.6691,677.8999,3.94,0.63,22,29
2018-08-01 10:55,0,0,0,0,0,0,1,0,0,0,630.0366,720.8679,640.7814,834.6765,684.7375,544.5391,599.7558,777.0452,659.829,603.663,492.7961,708.6691,677.8999,3.94,0.5,21,32
2018-08-01 11:00,0,0,0,0,0,0,0,0,0,0,630.0366,720.8792,640.7814,834.6765,684.7375,544.5391,599.7558,777.0452,681.8071,676.9231,492.7961,708.6691,677.8999,3.94,0.5,21,8
2018-08-01 11:05,0,0,0,0,0,0,0,0,1,0,631.9902,719.9023,640.7814,834.6765,684.7375,544.5391,599.7558,777.0452,681.8071,676.9231,492.7961,719.9023,691.5751,3.94,0.48,21,8
2018-08-01 11:10,0,0,0,0,0,0,0,0,1,0,631.9902,718.9255,640.7814,834.6765,684.7375,544.5391,599.7558,777.0452,681.8071,676.9231,492.7961,719.9023,691.5751,3.93,0.48,16,7
2018-08-01 11:15,0,0,0,0,0,0,0,0,1,0,631.9902,728.6935,640.7814,834.6765,684.7375,544.5391,599.7558,777.0452,681.8071,676.9231,492.7961,719.9023,691.5751,3.93,0.54,14,7
2018-08-01 11:20,0,0,0,0,0,0,0,0,1,0,639.8046,730.5423,653.9683,836.6301,699.8779,561.6606,613.9194,710.6227,681.8071,676.9231,492.7961,729.6703,694.9939,2.63,0.54,14,7
2018-08-01 11:25,0,0,0,0,0,0,0,0,1,0,639.8046,730.6472,653.9683,836.6301,699.8779,561.6606,613.9194,710.6227,681.8071,676.9231,492.7961,729.6703,694.9939,2.63,0.51,12,7
2018-08-01 11:30,0,0,0,0,0,0,0,0,1,0,639.8046,735.0427,653.9683,836.6301,699.8779,561.6606,613.9194,710.6227,688.6984,876.8427,492.7961,729.6703,694.9939,2.63,0.52,13,7
2018-08-01 11:35,0,0,0,0,0,0,0,0,1,0,643.7119,737.9731,653.9683,836.6301,699.8779,561.6606,613.9194,710.6227,688.6984,876.8427,492.7961,729.6703,700.8547,2.63,0.51,13,6
2018-08-01 11:40,0,0,0,0,0,0,0,0,1,0,643.7119,743.8339,653.9683,836.6301,699.8779,561.6606,613.9194,710.6227,688.6984,876.8427,492.7961,729.6703,700.8547,2.63,0.51,14,6
2018-08-01 11:45,0,0,0,0,0,0,0,0,1,0,643.7119,753.6019,653.9683,836.6301,699.8779,561.6606,613.9194,710.6227,688.6984,876.8427,492.7961,729.6703,700.8547,2.63,0.46,14,6
2018-08-01 11:50,0,0,1,0,0,0,0,0,1,0,638.8278,752.6251,656.8986,847.8633,694.9939,566.9999,614.8962,694.0171,688.6984,876.8427,492.7961,728.6935,693.0403,2.63,0.44,14,4
2018-08-01 11:55,0,0,0,0,0,0,0,0,0,0,638.8278,754.5787,656.8986,847.8633,694.9939,566.9999,614.8962,694.0171,688.6984,876.8427,492.7961,728.6935,693.0403,2.62,0.44,14,1
2018-08-01 12:00,0,0,0,0,0,0,0,0,0,0,638.8278,754.4949,656.8986,847.8633,694.9939,566.9999,614.8962,694.0171,679.8535,814.652,492.7961,728.6935,693.0403,2.63,0.43,14,2
2018-08-01 12:05,0,0,0,0,0,0,1,0,0,0,630.0366,757.0208,656.8986,847.8633,694.9939,566.9999,614.8962,694.0171,679.8535,814.652,492.7961,721.856,690.5983,2.64,0.42,12,3
2018-08-01 12:10,0,0,0,0,0,0,0,0,0,0,630.0366,749.6947,656.8986,847.8633,694.9939,566.9999,614.8962,694.0171,679.8535,814.652,492.7961,721.856,690.5983,2.63,0.6,12,2
2018-08-01 12:15,0,0,0,0,0,0,0,0,0,0,630.0366,750.6715,656.8986,847.8633,694.9939,566.9999,614.8962,694.0171,679.8535,814.652,492.7961,721.856,690.5983,2.63,0.45,12,3
2018-08-01 12:20,0,0,0,0,0,0,0,0,0,0,627.5946,752.6427,651.0378,709.0692,697.9243,556.4249,604.6398,834.6765,679.8535,814.652,492.7961,710.6227,675.9463,2.63,0.44,13,3
2018-08-01 12:25,0,0,0,0,0,0,0,0,0,0,627.5946,750.6715,651.0378,709.0692,697.9243,556.4249,604.6398,834.6765,679.8535,814.652,492.7961,710.6227,675.9463,2.63,0.43,12,3
2018-08-01 12:30,0,0,0,0,0,0,0,0,1,0,627.5946,762.8816,651.0378,709.0692,697.9243,556.4249,604.6398,834.6765,673.9927,677.8999,492.7961,710.6227,675.9463,2.63,0.44,14,3
2018-08-01 12:35,0,0,0,0,0,0,0,0,0,0,617.8266,757.9976,651.0378,709.0692,697.9243,556.4249,604.6398,834.6765,673.9927,677.8999,492.7961,702.8259,670.5739,2.62,0.44,14,3
2018-08-01 12:40,0,0,0,0,0,0,0,0,0,0,617.8266,752.6526,651.0378,709.0692,697.9243,556.4249,604.6398,834.6765,673.9927,677.8999,492.7961,702.8259,670.5739,2.63,0.44,13,3
2018-08-01 12:45,0,0,0,0,0,0,0,0,0,0,617.8266,752.6251,651.0378,709.0692,697.9243,556.4249,604.6398,834.6765,673.9927,677.8999,492.7961,702.8259,670.5739,2.63,0.45,14,3
2018-08-01 12:50,0,0,0,0,0,0,0,0,0,0,617.8266,757.0208,642.735,664.7131,687.6679,551.8926,593.895,765.812,673.9927,677.8999,492.7961,696.9475,667.6434,2.63,0.44,13,2
2018-08-01 12:55,0,0,0,0,0,0,0,0,0,0,617.8266,752.6251,642.735,664.7131,687.6679,551.8926,593.895,765.812,673.9927,677.8999,492.7961,696.9475,667.6434,2.63,0.44,14,1
2018-08-01 13:00,0,0,0,0,0,0,0,0,0,0,617.8266,752.6075,642.735,664.7131,687.6679,551.8926,593.895,765.812,663.7363,659.829,492.7961,696.9475,667.6434,2.63,0.44,14,1
2018-08-01 13:05,0,0,0,0,0,0,0,0,0,0,610.0122,752.3051,642.735,664.7131,687.6679,551.8926,593.895,765.812,663.7363,659.829,492.7961,698.9011,668.6202,2.63,0.43,12,1
2018-08-01 13:10,0,0,0,0,0,0,0,0,0,0,610.0122,756.0439,642.735,664.7131,687.6679,551.8926,593.895,765.812,663.7363,659.829,492.7961,698.9011,668.6202,2.63,0.45,13,1
2018-08-01 13:15,0,0,0,0,0,0,0,0,0,0,610.0122,753.6019,642.735,664.7131,687.6679,551.8926,593.895,765.812,663.7363,659.829,492.7961,698.9011,668.6202,2.63,0.44,12,2
2018-08-01 13:20,0,0,0,0,0,0,0,0,0,0,618.8034,754.5787,632.967,649.5726,685.6094,544.5665,595.8374,810.7449,663.7363,659.829,492.7961,698.9011,663.7363,2.62,0.44,12,2
2018-08-01 13:25,0,0,0,0,0,0,0,0,0,0,618.8034,754.5787,632.967,649.5726,685.6094,544.5665,595.8374,810.7449,663.7363,659.829,492.7961,698.9011,663.7363,2.57,0.44,12,4
2018-08-01 13:30,0,0,0,0,0,0,0,0,0,0,618.8034,756.0439,632.967,649.5726,685.6094,544.5665,595.8374,810.7449,667.6434,663.7363,492.7961,698.9011,663.7363,2.5,0.45,14,4
2018-08-01 13:35,0,0,0,0,0,0,0,0,0,0,621.7338,752.6251,632.967,649.5726,685.6094,544.5665,595.8374,810.7449,667.6434,663.7363,492.7961,701.8315,667.6434,2.63,0.45,14,5
2018-08-01 13:40,0,0,0,0,0,0,0,0,0,0,621.7338,748.718,632.967,649.5726,685.6094,544.5665,595.8374,810.7449,667.6434,663.7363,492.7961,701.8315,667.6434,2.63,0.45,16,5
2018-08-01 13:45,0,0,0,0,0,0,0,0,0,0,621.7338,751.6054,632.967,649.5726,685.6094,544.5665,595.8374,810.7449,667.6434,663.7363,492.7961,701.8315,667.6434,2.63,0.45,19,5
2018-08-01 13:50,0,0,0,0,0,0,0,0,1,0,630.0366,751.6483,638.8278,648.5959,681.8071,544.5665,596.8254,782.9059,667.6434,663.7363,492.7961,702.8083,669.597,2.63,0.45,16,2
2018-08-01 13:55,0,0,0,0,0,0,0,0,0,0,630.0366,756.0439,638.8278,648.5959,681.8071,544.5665,596.8254,782.9059,667.6434,663.7363,492.7961,702.8083,669.597,2.63,0.46,16,3
2018-08-01 14:00,0,0,0,0,0,0,0,0,0,0,630.0366,757.0208,638.8278,648.5959,681.8071,544.5665,596.8254,782.9059,673.0159,656.8986,492.7961,702.8083,669.597,2.71,0.45,18,3
